latitude,longitude,censo_2022_estabelecimento_outras_finalidades_poi_counts,censo_2022_domicilio_particular_poi_counts,censo_2022_estabelecimento_construcao_poi_counts,censo_2022_estabelecimento_religioso_poi_counts,censo_2022_estabelecimento_ensino_poi_counts,censo_2022_estabelecimento_saude_poi_counts,censo_2022_domicilio_coletivo_poi_counts,censo_2022_estabelecimento_agro_poi_counts
-20.378927,-50.496212,0,8,0,0,0,0,0,3
-20.258179,-50.531673,35,145,31,0,0,0,0,0
-20.266739,-50.523125,36,330,11,3,1,0,1,0
-20.323305,-50.507637,1,8,0,0,0,0,0,4
-20.27919,-50.539722,115,997,25,6,1,5,0,0
-20.18311,-50.531315,0,3,0,0,0,0,0,3
-20.348612,-50.635784,0,5,0,0,0,0,0,2
-20.226418,-50.54505,1,2,0,0,0,0,0,4
-20.27196,-50.54737,1103,1083,44,2,6,79,12,0
-20.358904,-50.52361,0,3,0,0,0,0,0,3
-20.29789,-50.58757,1,17,1,0,0,0,0,11
-20.26079,-50.5591,25,33,4,0,1,3,0,0
-20.240696,-50.558384,25,626,59,0,1,1,0,0
-20.285774,-50.5524,69,1059,35,0,2,1,1,1
-20.25418,-50.489758,0,6,0,0,0,0,0,6
-20.250738,-50.54744,16,892,63,0,0,1,0,1
-20.281559,-50.5966,0,2,0,0,0,0,0,3
-20.26265,-50.536884,151,293,17,1,3,2,1,0
-20.269796,-50.564587,12,745,19,1,0,0,0,2
-20.250006,-50.48578,0,7,0,0,0,0,0,7
-20.239595,-50.552425,2,266,36,0,0,0,0,1
-20.23282,-50.59856,1,12,0,0,0,0,0,8
-20.333105,-50.5166,0,3,0,0,0,0,0,2
-20.22187,-50.601692,1,23,1,2,1,0,0,9
-20.302519,-50.482414,0,0,0,0,0,0,0,0
-20.252386,-50.53921,0,50,8,0,0,0,0,2
-20.257347,-50.56303,7,20,2,0,1,0,0,14
-20.36329,-50.49238,0,0,0,0,0,0,0,0
-20.317236,-50.55898,0,6,0,0,0,0,0,6
-20.241268,-50.46675,0,3,0,0,0,0,0,3
-20.250938,-50.592087,4,8,0,0,0,0,0,7
-20.302174,-50.545574,17,14,2,0,0,0,0,2
-20.33886,-50.56502,0,6,0,0,0,0,0,5
-20.27128,-50.563725,36,983,23,1,1,0,0,2
-20.170347,-50.59771,0,6,0,0,0,0,0,2
-20.277401,-50.474155,0,3,0,0,0,0,0,3
-20.268862,-50.510635,66,38,3,0,0,0,1,10
-20.268667,-50.501118,1,12,2,0,0,0,0,10
-20.265135,-50.549458,437,918,27,5,5,29,1,0
-20.33623,-50.52413,0,8,1,0,0,0,0,4
-20.284487,-50.555576,44,853,29,1,1,0,1,1
-20.358158,-50.568638,1,13,1,1,0,0,0,7
-20.272743,-50.480774,0,3,0,0,0,0,0,1
-20.273153,-50.466568,0,6,0,0,0,0,0,1
-20.25968,-50.558685,25,24,4,0,1,3,0,1
-20.27218,-50.559647,105,1327,28,1,4,1,0,0
-20.204784,-50.605354,0,15,0,0,0,0,0,8
-20.281507,-50.545124,160,1263,19,7,2,4,0,0
-20.345001,-50.504456,0,5,0,0,0,0,0,2
-20.280918,-50.551224,99,1478,25,3,2,1,0,2
-20.324438,-50.596466,0,10,0,0,0,0,0,11
-20.271221,-50.49955,1,12,2,0,0,0,0,8
-20.267363,-50.550343,755,1008,46,2,5,62,7,0
-20.1998,-50.59536,0,6,0,0,0,0,0,5
-20.285706,-50.5538,52,986,34,1,2,1,1,2
-20.18252,-50.531193,0,4,0,0,0,0,0,3
-20.283516,-50.555164,48,866,27,0,2,0,1,1
-20.28242,-50.547554,145,1475,24,6,3,3,0,1
-20.293407,-50.500916,2,5,0,0,0,0,0,4
-20.279713,-50.550198,179,1649,20,7,3,2,0,1
-20.269098,-50.513935,42,16,4,0,0,0,1,8
-20.376478,-50.50015,0,11,0,0,0,0,0,4
-20.207884,-50.563663,0,3,0,0,0,0,0,0
-20.28524,-50.55651,31,705,28,1,1,0,1,1
-20.315065,-50.53104,0,10,0,0,0,0,0,5
-20.270363,-50.54125,334,1550,24,4,6,15,3,0
-20.349342,-50.61934,0,3,0,0,0,0,0,3
-20.31533,-50.51296,0,6,0,0,0,1,0,5
-20.32334,-50.65265,0,9,0,0,0,0,0,8
-20.245836,-50.50816,0,3,0,0,0,0,0,3
-20.358198,-50.568542,1,13,1,1,0,0,0,7
-20.273539,-50.562744,53,1058,29,1,3,0,0,1
-20.268105,-50.486813,0,0,0,0,0,0,0,0
-20.270773,-50.530796,150,1754,18,4,2,1,0,0
-20.327353,-50.480694,0,1,0,0,0,0,0,0
-20.313517,-50.506184,4,8,0,0,0,0,0,3
-20.332193,-50.56257,0,7,0,0,0,0,0,3
-20.253109,-50.543026,5,431,65,0,0,0,0,0
-20.278801,-50.56787,2,43,1,0,0,0,0,7
-20.295256,-50.567116,0,6,0,0,0,0,0,3
-20.296213,-50.53855,13,93,6,1,0,0,2,6
-20.287928,-50.557484,22,531,17,1,1,0,1,0
-20.26687,-50.53714,185,1072,19,6,5,3,1,0
-20.214396,-50.56138,0,2,0,0,0,0,0,1
-20.329134,-50.564674,3,8,0,1,0,0,1,5
-20.271389,-50.526775,74,1608,21,6,1,1,0,0
-20.263697,-50.527508,100,204,11,1,1,0,1,0
-20.272305,-50.49377,2,25,0,0,0,0,0,7
-20.269472,-50.52985,165,1575,12,5,3,1,0,0
-20.158998,-50.591244,0,1,0,0,0,0,0,1
-20.328772,-50.528854,0,8,0,0,0,0,0,6
-20.258936,-50.55413,163,596,19,2,4,4,1,2
-20.28863,-50.552982,38,604,23,1,2,1,1,0
-20.267847,-50.5482,977,1131,44,3,6,53,8,0
-20.274801,-50.54329,339,1536,27,6,7,20,5,0
-20.274021,-50.547104,786,1392,35,5,8,39,9,0
-20.161861,-50.565342,0,2,0,0,0,0,0,2
-20.274033,-50.53704,125,1818,36,4,3,3,0,0
-20.317505,-50.59524,1,15,0,0,0,0,0,11
-20.339901,-50.61132,0,0,0,0,0,0,0,0
-20.280077,-50.542904,173,1211,20,9,4,6,0,0
-20.287567,-50.552086,52,766,24,1,2,1,1,0
-20.265228,-50.52646,99,469,14,3,1,0,1,0
-20.367697,-50.567688,0,0,0,0,0,0,0,0
-20.366184,-50.573303,0,3,0,0,0,0,0,2
-20.253904,-50.586582,1,10,0,0,0,0,0,11
-20.266508,-50.523647,40,368,10,3,1,0,1,0
-20.277918,-50.545547,237,1520,19,8,3,8,2,0
-20.269386,-50.542213,469,1411,31,3,7,21,4,0
-20.280977,-50.567665,0,17,1,0,0,0,0,6
-20.27566,-50.619637,0,3,0,0,0,0,0,3
-20.262264,-50.577206,0,6,0,0,0,0,0,4
-20.335056,-50.481495,0,1,0,0,0,0,0,0
-20.226898,-50.559834,0,1,0,0,0,0,0,0
-20.26219,-50.54036,172,488,20,1,1,2,1,0
-20.251486,-50.545425,8,624,76,0,0,0,0,0
-20.27534,-50.561016,61,852,27,1,5,0,0,1
-20.262623,-50.56393,5,27,1,0,1,0,0,0
-20.323065,-50.590942,0,7,0,0,0,0,0,5
-20.271172,-50.574898,0,10,0,0,0,0,0,4
-20.273516,-50.535114,167,1766,29,6,3,1,0,0
-20.265846,-50.54391,495,868,31,4,3,12,2,0
-20.270536,-50.52558,61,1300,19,6,2,1,1,0
-20.264986,-50.528458,123,388,11,1,1,0,1,0
-20.260761,-50.53841,117,301,13,1,0,0,1,0
-20.24903,-50.52027,1,8,1,0,0,0,0,6
-20.39079,-50.511703,0,3,0,0,0,0,0,3
-20.302168,-50.54579,17,14,2,0,0,0,0,2
-20.25181,-50.4655,0,3,0,0,0,0,0,2
-20.296701,-50.539722,25,93,6,1,0,0,2,3
-20.31932,-50.52931,0,4,0,0,0,0,0,4
-20.26027,-50.5537,164,586,16,1,1,5,1,2
-20.291155,-50.609104,1,11,0,0,0,0,0,6
-20.280508,-50.539352,74,675,24,5,0,5,0,0
-20.255741,-50.58419,1,10,0,0,0,0,0,9
-20.273397,-50.461052,0,4,0,0,0,0,0,4
-20.325342,-50.485947,0,0,0,0,0,0,0,0
-20.25201,-50.546875,16,887,77,0,0,1,0,0
-20.258507,-50.533176,54,201,35,0,0,0,0,0
-20.240805,-50.495384,0,2,0,0,0,0,0,1
-20.23959,-50.577576,0,15,0,0,0,0,0,13
-20.284418,-50.554935,50,910,28,0,1,1,1,1
-20.290323,-50.55399,17,390,10,1,1,0,1,1
-20.345737,-50.51054,0,5,0,0,0,0,0,3
-20.354061,-50.52412,0,2,0,0,0,0,0,2
-20.253689,-50.54304,5,438,66,0,0,0,0,0
-20.211805,-50.56484,0,0,0,0,0,0,0,0
-20.345581,-50.532425,0,0,0,0,0,0,0,0
-20.272835,-50.55856,143,1351,32,1,5,1,0,0
-20.276329,-50.531002,43,1321,33,3,1,0,0,2
-20.280022,-50.540623,106,863,24,6,1,5,0,0
-20.291,-50.608837,1,10,0,0,0,0,0,6
-20.362396,-50.511562,0,2,0,0,0,0,0,1
-20.254593,-50.56949,3,16,4,0,0,0,0,11
-20.259653,-50.532936,80,163,32,0,0,0,0,0
-20.24023,-50.558964,17,552,56,0,1,1,0,1
-20.238787,-50.510014,0,7,0,0,0,0,0,6
-20.310448,-50.506096,5,19,0,0,0,0,0,2
-20.244074,-50.52591,0,4,0,0,0,0,0,4
-20.301662,-50.561935,1,12,0,0,0,0,0,6
-20.320248,-50.528923,0,4,0,0,0,0,0,4
-20.272812,-50.48468,0,1,0,0,0,0,0,1
-20.259212,-50.547398,241,826,31,1,5,1,0,0
-20.374418,-50.49713,0,10,0,0,0,0,0,3
-20.336714,-50.509983,0,4,0,0,0,0,0,3
-20.255945,-50.542892,34,628,60,1,0,0,0,0
-20.283821,-50.54874,126,1321,26,4,3,2,0,1
-20.271748,-50.551186,832,1266,46,5,2,83,6,0
-20.24864,-50.59759,0,5,0,0,0,0,0,3
-20.288166,-50.54993,59,856,15,1,2,1,1,1
-20.267345,-50.529522,190,1031,12,4,1,0,0,0
-20.275112,-50.556355,159,1214,38,2,5,1,0,0
-20.205568,-50.60339,0,14,0,0,0,0,0,8
-20.225271,-50.548634,0,1,0,0,0,0,0,2
-20.252401,-50.55172,86,992,34,3,3,1,0,1
-20.209888,-50.555622,0,5,0,0,0,0,0,1
-20.262726,-50.50284,1,8,0,0,0,0,0,5
-20.151714,-50.60634,0,6,0,0,0,0,0,6
-20.379564,-50.600338,0,0,0,0,0,0,0,0
-20.244717,-50.572628,1,14,0,0,0,0,0,13
-20.272175,-50.495266,2,27,1,0,0,0,0,10
-20.289545,-50.53971,77,650,33,1,0,0,0,0
-20.252934,-50.5801,6,18,0,0,0,0,0,13
-20.282768,-50.567776,0,10,1,0,0,0,0,5
-20.343744,-50.5378,0,2,0,0,0,0,0,2
-20.284843,-50.514874,0,6,0,0,0,0,0,4
-20.273113,-50.475163,0,3,0,0,0,0,0,3
-20.23091,-50.510983,0,7,0,0,0,0,0,7
-20.273727,-50.456398,0,3,0,0,0,0,0,3
-20.266422,-50.56311,3,340,4,0,0,0,0,0
-20.19045,-50.60227,0,10,0,0,0,0,0,7
-20.254507,-50.54547,42,743,76,0,1,0,0,0
-20.239029,-50.557343,8,399,51,0,1,0,0,0
-20.346956,-50.524197,1,12,0,1,0,0,0,7
-20.265156,-50.52677,105,459,13,2,1,0,1,0
-20.368706,-50.497196,0,0,0,0,0,0,0,0
-20.278082,-50.53896,127,1262,28,5,2,4,0,0
-20.277782,-50.54199,187,1412,21,8,2,7,0,0
-20.288742,-50.50095,0,5,0,0,0,0,0,3
-20.277021,-50.54199,183,1495,21,9,4,8,0,0
-20.25884,-50.554543,153,529,17,2,1,4,1,2
-20.290693,-50.496906,0,7,0,0,0,0,0,5
-20.279133,-50.54962,205,1694,18,8,3,3,1,1
-20.245272,-50.55769,57,993,25,1,2,2,0,1
-20.273458,-50.546375,893,1326,40,5,6,34,12,0
-20.238876,-50.59719,1,15,0,0,0,0,0,8
-20.248358,-50.55529,51,1015,11,2,2,1,0,4
-20.291746,-50.547665,42,598,31,1,0,0,0,3
-20.239248,-50.558575,9,434,51,0,0,1,0,0
-20.28076,-50.5093,0,11,0,0,0,0,0,5
-20.282652,-50.543617,144,927,17,7,3,4,0,0
-20.284103,-50.556885,30,660,23,0,1,0,1,1
-20.28916,-50.47486,0,2,0,0,0,0,0,1
-20.27255,-50.57842,0,12,0,0,0,0,0,8
-20.21043,-50.56294,0,4,0,0,0,0,0,1
-20.275614,-50.539394,161,1695,26,6,4,5,0,0
-20.287766,-50.604366,0,2,0,0,0,0,0,2
-20.268698,-50.51877,16,75,5,0,0,0,1,2
-20.321838,-50.59096,1,8,0,0,0,0,0,5
-20.248438,-50.552357,28,1173,15,1,1,2,0,1
-20.278872,-50.549835,206,1692,18,8,3,4,1,1
-20.24559,-50.52965,0,8,0,0,0,0,0,7
-20.195992,-50.574593,0,10,0,0,0,0,0,11
-20.288622,-50.555637,28,562,17,1,1,0,1,0
-20.339424,-50.62016,0,0,0,0,0,0,0,0
-20.365723,-50.50563,0,0,0,0,0,0,0,0
-20.259758,-50.530823,65,119,30,0,0,0,0,0
-20.284851,-50.54189,100,517,15,3,3,1,0,0
-20.36355,-50.512367,0,2,0,0,0,0,0,1
-20.26204,-50.54739,337,869,29,3,3,6,1,0
-20.267866,-50.54591,980,1042,39,2,4,37,9,0
-20.354897,-50.52266,0,2,0,0,0,0,0,2
-20.297235,-50.591885,0,10,1,0,0,0,0,5
-20.29519,-50.567036,0,6,0,0,0,0,0,3
-20.274916,-50.548252,568,1516,27,7,6,39,6,0
-20.24014,-50.555466,13,551,80,1,1,0,0,0
-20.227303,-50.54094,1,7,0,0,0,0,0,6
-20.377768,-50.499287,0,12,0,0,0,0,0,6
-20.294443,-50.518734,0,5,0,0,0,0,0,4
-20.298792,-50.501507,2,5,0,0,0,0,0,5
-20.240973,-50.49423,0,2,0,0,0,0,0,1
-20.26764,-50.549965,850,1004,45,2,5,70,8,0
-20.318401,-50.595314,1,13,0,0,0,0,0,10
-20.327578,-50.526035,0,6,0,0,0,0,0,5
-20.24251,-50.57646,1,19,0,0,0,0,0,20
-20.27843,-50.546307,224,1549,20,6,2,8,1,0
-20.26062,-50.48208,0,6,0,0,0,0,0,1
-20.248404,-50.49483,0,4,0,0,0,0,0,2
-20.202019,-50.53889,0,4,0,0,0,0,0,4
-20.277779,-50.535343,72,1095,33,2,2,0,0,1
-20.322847,-50.64833,0,5,0,1,1,0,0,4
-20.198366,-50.596348,0,7,0,0,0,0,0,5
-20.311972,-50.63438,1,16,0,0,0,0,0,14
-20.27298,-50.534092,186,1816,26,8,3,1,0,0
-20.277872,-50.527958,25,773,20,2,0,0,0,2
-20.239403,-50.55157,1,214,29,0,0,0,0,3
-20.261547,-50.5502,265,818,16,3,4,5,1,1
-20.247427,-50.55568,61,1115,19,2,3,1,0,3
-20.26253,-50.577778,0,6,0,0,0,0,0,4
-20.216068,-50.58258,0,9,0,0,0,0,0,5
-20.292143,-50.540222,54,355,22,1,0,0,2,1
-20.273623,-50.53982,204,1771,26,5,6,6,2,0
-20.370445,-50.500607,0,1,0,0,0,0,0,1
-20.31964,-50.505302,0,5,0,0,0,0,0,4
-20.196033,-50.589832,0,0,0,0,0,0,0,1
-20.32672,-50.62749,0,1,0,0,0,0,0,3
-20.285692,-50.474762,0,2,0,0,0,0,0,1
-20.260403,-50.532158,110,127,31,0,0,0,0,0
-20.24409,-50.559647,50,867,41,1,2,1,0,2
-20.39354,-50.50845,0,2,0,0,0,0,0,2
-20.230886,-50.578487,0,14,0,0,0,0,0,10
-20.256102,-50.517834,0,3,0,0,0,0,0,3
-20.265036,-50.550816,303,1011,23,4,4,27,1,0
-20.24113,-50.49286,0,2,0,0,0,0,0,1
-20.292545,-50.482204,0,5,0,0,0,0,0,3
-20.167221,-50.602303,2,12,1,0,0,0,0,7
-20.160786,-50.58368,0,1,0,0,0,0,0,1
-20.35258,-50.562588,0,2,0,0,0,0,0,2
-20.208895,-50.577717,0,11,0,0,0,0,0,6
-20.258,-50.544735,125,745,45,0,1,0,0,0
-20.334265,-50.606018,0,0,0,0,0,0,0,0
-20.25013,-50.59203,4,8,0,0,0,0,0,7
-20.247938,-50.557762,53,717,10,1,2,2,0,6
-20.266394,-50.50289,1,7,2,0,0,0,0,3
-20.260342,-50.548958,265,859,22,2,4,3,1,1
-20.354956,-50.574768,0,8,2,1,0,0,0,3
-20.272392,-50.515182,27,8,1,0,0,0,1,3
-20.262892,-50.543274,293,747,24,3,0,5,1,0
-20.294127,-50.549606,18,542,32,2,0,0,0,3
-20.383453,-50.58734,0,4,0,0,0,0,0,3
-20.273949,-50.54701,795,1385,35,5,8,40,9,0
-20.30131,-50.484802,0,0,0,0,0,0,0,0
-20.283546,-50.545494,157,1113,25,6,3,2,0,0
-20.369251,-50.568535,0,0,0,0,0,0,0,0
-20.272438,-50.542603,469,1577,27,4,8,25,6,0
-20.278275,-50.554096,89,1008,21,3,5,1,0,1
-20.2587,-50.580425,0,3,0,0,0,0,0,2
-20.337515,-50.510025,0,3,0,0,0,0,0,2
-20.397114,-50.512844,0,0,0,0,0,0,0,0
-20.271786,-50.498375,1,18,2,0,0,0,0,9
-20.320423,-50.635796,0,3,0,0,0,0,0,2
-20.263977,-50.53496,171,393,15,1,5,1,1,0
-20.247238,-50.503452,1,3,0,0,0,0,0,3
-20.281372,-50.526245,1,90,7,0,0,0,0,2
-20.29238,-50.611115,1,11,0,0,0,0,0,10
-20.3771,-50.512146,0,0,0,0,0,0,0,0
-20.189768,-50.60442,0,12,1,0,0,0,0,8
-20.25171,-50.5845,1,7,0,0,0,0,0,8
-20.247683,-50.558178,49,699,10,1,2,2,0,5
-20.280005,-50.527943,13,398,14,1,0,0,0,3
-20.266895,-50.53192,242,995,15,8,3,1,0,0
-20.285809,-50.5478,114,1092,27,3,3,2,0,1
-20.253525,-50.576794,7,24,2,0,0,0,0,17
-20.275639,-50.546352,398,1470,23,5,4,23,3,0
-20.265148,-50.537983,157,637,17,2,5,2,1,0
-20.2568,-50.563637,6,23,1,0,0,0,0,15
-20.25299,-50.487946,0,6,0,0,0,0,0,6
-20.348814,-50.63157,0,1,0,0,0,0,0,1
-20.31651,-50.595146,1,14,0,0,0,0,0,9
-20.30889,-50.532547,0,12,0,0,0,0,0,8
-20.250277,-50.59141,4,7,0,0,0,0,0,6
-20.260529,-50.56375,8,9,0,0,1,0,0,3
-20.25383,-50.534145,1,82,8,0,0,0,0,0
-20.28645,-50.553307,52,965,33,1,2,1,1,1
-20.280968,-50.598175,0,3,0,0,0,0,0,4
-20.257685,-50.54962,243,1011,31,2,4,0,1,1
-20.261457,-50.563244,6,7,0,0,1,0,0,2
-20.277617,-50.5706,1,39,2,0,0,0,0,6
-20.269793,-50.502583,2,21,1,0,0,0,0,7
-20.27059,-50.505077,30,26,3,0,0,0,0,6
-20.256725,-50.563942,6,20,1,0,0,0,0,14
-20.309305,-50.50552,6,26,0,0,0,0,0,7
-20.288666,-50.537247,13,671,36,0,0,0,0,0
-20.211758,-50.56243,0,3,0,0,0,0,0,1
-20.275208,-50.562996,45,779,25,1,3,0,0,2
-20.274803,-50.50982,58,17,6,0,0,0,0,4
-20.273834,-50.548313,829,1365,37,6,4,59,9,0
-20.342846,-50.617607,0,3,0,0,0,0,0,3
-20.25038,-50.54749,17,867,61,0,0,1,0,1
-20.274822,-50.542446,249,1563,28,5,7,17,4,0
-20.278652,-50.528595,21,619,18,1,0,0,0,2
-20.235004,-50.49614,0,0,0,0,0,0,0,0
-20.30061,-50.617344,0,9,0,0,0,0,0,9
-20.25455,-50.54474,37,651,76,0,0,0,0,0
-20.270432,-50.52713,88,1613,20,7,2,1,1,0
-20.252462,-50.56367,2,31,0,0,0,0,0,26
-20.240877,-50.49496,0,2,0,0,0,0,0,1
-20.30206,-50.542835,21,39,5,0,0,0,0,1
-20.34766,-50.523434,1,11,0,1,0,0,0,6
-20.337425,-50.565155,0,8,0,0,0,0,0,5
-20.270123,-50.498627,1,18,2,0,0,0,0,11
-20.355713,-50.511143,0,2,0,0,0,0,0,2
-20.208714,-50.55581,0,7,0,0,0,0,0,3
-20.205505,-50.59098,0,5,0,0,0,0,0,4
-20.268688,-50.551403,729,1135,45,2,2,80,6,0
-20.296589,-50.559307,4,55,0,0,0,0,0,5
-20.367813,-50.483086,0,0,0,0,0,0,0,0
-20.208883,-50.567265,0,3,0,0,0,0,0,1
-20.237883,-50.513466,0,9,0,0,0,0,0,8
-20.282005,-50.54464,150,1106,18,6,3,4,0,0
-20.317928,-50.52989,0,6,0,0,0,0,0,4
-20.27127,-50.501194,0,10,1,0,0,0,0,6
-20.268435,-50.460968,1,9,0,0,0,0,0,5
-20.201208,-50.540688,0,2,0,0,0,0,0,2
-20.268433,-50.499725,1,15,2,0,0,0,0,13
-20.299324,-50.531292,2,14,1,0,0,0,0,5
-20.175257,-50.60341,0,19,0,0,0,0,0,13
-20.295269,-50.55256,5,374,28,0,0,0,0,2
-20.192608,-50.524593,0,2,0,0,0,0,0,3
-20.277323,-50.4812,0,5,0,0,0,0,0,4
-20.223726,-50.556713,0,3,0,1,0,0,0,1
-20.271034,-50.527225,85,1701,22,7,1,1,0,0
-20.261496,-50.53544,156,180,22,1,0,1,1,0
-20.328302,-50.590008,0,9,0,0,0,0,0,5
-20.279284,-50.545204,205,1399,21,9,3,6,1,0
-20.252686,-50.536327,0,65,4,0,0,0,0,0
-20.289171,-50.53773,21,687,36,1,0,0,0,0
-20.25217,-50.543354,4,505,63,0,0,0,0,0
-20.182983,-50.60621,3,18,0,0,0,0,0,10
-20.3031,-50.53522,1,33,0,0,0,0,0,8
-20.268913,-50.536934,183,1525,20,6,6,2,0,0
-20.259386,-50.55217,218,738,18,2,5,3,1,2
-20.297918,-50.60028,0,14,1,0,0,0,0,10
-20.281078,-50.59788,0,3,0,0,0,0,0,4
-20.286182,-50.551296,73,1043,29,1,2,1,1,1
-20.33269,-50.498886,0,5,0,0,0,0,0,4
-20.386183,-50.511868,0,3,0,0,0,0,0,3
-20.173956,-50.558403,0,5,0,0,0,0,0,3
-20.235115,-50.566906,1,23,0,0,0,0,0,4
-20.366432,-50.575336,0,3,0,0,0,0,0,2
-20.273796,-50.546997,840,1360,35,5,8,41,11,0
-20.374725,-50.512226,0,0,0,0,0,0,0,0
-20.258482,-50.534344,65,194,33,0,0,0,0,0
-20.276018,-50.525906,27,1052,26,3,1,1,0,2
-20.14266,-50.59947,0,0,0,0,0,0,0,1
-20.24644,-50.5214,1,6,0,0,0,0,0,5
-20.273119,-50.51637,4,4,0,0,0,0,0,1
-20.261835,-50.551147,228,779,16,3,4,5,1,2
-20.275478,-50.55989,72,814,27,0,5,1,0,1
-20.26886,-50.509354,66,38,4,0,0,0,1,9
-20.328201,-50.595856,0,8,0,0,0,0,0,7
-20.160797,-50.601833,1,10,1,0,0,0,0,9
-20.236177,-50.53792,1,23,0,0,0,0,0,13
-20.26756,-50.517242,18,2,2,0,0,0,1,2
-20.329515,-50.50954,0,1,0,0,0,0,0,1
-20.25574,-50.5422,17,547,55,1,0,0,0,0
-20.273624,-50.453686,0,0,0,0,0,0,0,0
-20.269924,-50.50784,67,36,4,0,0,0,0,8
-20.242235,-50.517624,0,14,0,0,0,0,0,11
-20.266998,-50.536083,192,1145,19,5,6,2,1,0
-20.268393,-50.52001,21,204,10,1,0,0,0,2
-20.245293,-50.533012,1,9,0,0,0,0,0,7
-20.281292,-50.55511,54,738,31,1,1,0,0,1
-20.314032,-50.504692,4,5,0,0,0,0,0,2
-20.18493,-50.541737,0,0,0,0,0,0,0,0
-20.256325,-50.56246,6,27,2,0,0,0,0,18
-20.271862,-50.565582,22,732,18,1,0,0,0,3
-20.277533,-50.47444,0,2,0,0,0,0,0,3
-20.346838,-50.538837,0,3,0,0,0,0,0,2
-20.236544,-50.47031,0,0,0,0,0,0,0,0
-20.280933,-50.598274,0,3,0,0,0,0,0,4
-20.29337,-50.554703,8,234,8,0,0,0,0,1
-20.281582,-50.510715,0,11,0,0,0,0,0,6
-20.274195,-50.550285,634,1462,40,7,2,56,5,0
-20.253403,-50.57731,7,24,0,0,0,0,0,18
-20.250076,-50.556007,44,656,3,1,2,1,0,10
-20.32892,-50.476696,0,1,0,0,0,0,0,0
-20.262226,-50.543705,293,703,23,3,1,3,1,0
-20.306923,-50.62786,0,3,0,0,0,0,0,6
-20.396706,-50.51369,0,0,0,0,0,0,0,0
-20.269102,-50.512638,56,24,4,0,0,0,1,10
-20.278397,-50.5479,212,1671,22,7,2,8,1,0
-20.305927,-50.479893,0,9,0,0,0,0,0,2
-20.370857,-50.512074,0,0,0,0,0,0,0,0
-20.16994,-50.59768,0,5,0,0,0,0,0,2
-20.279352,-50.600594,0,4,0,0,0,0,0,5
-20.270782,-50.554394,361,1443,49,4,0,70,1,0
-20.152328,-50.57758,0,9,0,0,0,0,0,3
-20.272055,-50.53449,201,1809,24,7,4,1,0,0
-20.307676,-50.54942,8,1,0,0,0,0,0,2
-20.328049,-50.59712,0,6,0,0,0,0,0,5
-20.352207,-50.569668,0,5,3,1,0,0,0,3
-20.259424,-50.538437,105,303,16,1,0,0,1,0
-20.238401,-50.564514,1,27,6,0,0,0,0,3
-20.294317,-50.541878,51,105,8,1,0,0,2,5
-20.28052,-50.560406,0,85,5,0,0,0,0,1
-20.350418,-50.563824,0,2,0,0,0,0,0,2
-20.275955,-50.552547,273,1402,30,7,6,29,0,0
-20.259142,-50.53419,85,203,36,0,0,0,0,0
-20.2909,-50.54948,32,636,32,1,1,0,0,3
-20.30489,-50.48968,0,0,0,0,0,0,0,0
-20.278528,-50.546265,221,1542,20,6,2,8,1,0
-20.244263,-50.553402,34,1190,47,1,1,0,0,0
-20.276096,-50.562496,36,618,25,1,3,0,0,3
-20.275522,-50.4705,0,4,0,0,0,0,0,1
-20.367624,-50.567993,0,0,0,0,0,0,0,0
-20.373625,-50.496902,0,10,0,0,0,0,0,3
-20.241282,-50.55951,26,677,58,0,1,1,0,2
-20.285854,-50.556175,32,698,27,1,1,0,1,1
-20.277565,-50.568535,5,66,1,0,0,0,0,6
-20.324545,-50.52675,0,6,0,0,0,0,0,5
-20.379854,-50.499443,0,5,0,0,0,0,0,3
-20.270796,-50.560593,76,1316,29,1,3,0,0,0
-20.240433,-50.55722,23,617,80,1,1,1,0,0
-20.381884,-50.512005,0,3,0,0,0,0,0,3
-20.257587,-50.56247,8,18,2,0,1,0,0,12
-20.253502,-50.54566,22,840,84,0,0,0,0,0
-20.257019,-50.55272,171,842,19,2,4,0,1,2
-20.308655,-50.641087,0,0,0,0,0,0,0,0
-20.263605,-50.53426,183,372,19,1,3,1,1,0
-20.260525,-50.563866,8,9,0,0,1,0,0,3
-20.27369,-50.457455,0,3,0,0,0,0,0,3
-20.2688,-50.460793,1,10,0,0,0,0,0,6
-20.265928,-50.548813,654,965,35,4,5,34,5,0
-20.290642,-50.553898,16,392,8,1,1,0,1,1
-20.276829,-50.529804,31,1103,33,3,0,0,0,2
-20.258791,-50.55644,58,290,9,0,2,4,1,2
-20.27452,-50.553684,320,1363,38,6,4,48,1,0
-20.29025,-50.489292,0,4,0,0,0,0,0,4
-20.185848,-50.545303,0,0,0,0,0,0,0,0
-20.273258,-50.54045,249,1663,26,5,7,9,3,0
-20.263275,-50.5527,158,834,17,2,4,7,1,1
-20.270084,-50.524666,45,1033,19,4,2,1,1,0
-20.16652,-50.602234,2,8,1,0,0,0,0,6
-20.207743,-50.589233,0,5,0,0,0,0,0,2
-20.28969,-50.538506,35,668,33,1,0,0,0,0
-20.26472,-50.547436,463,908,25,4,5,14,1,0
-20.190113,-50.588192,0,2,0,0,0,0,0,2
-20.239864,-50.514008,0,12,0,0,0,0,0,10
-20.23683,-50.551376,0,9,3,0,0,0,0,3
